language_1,language_2,similarity,feature_set
deu,urd,0.6192231606984032,syntax_knn
deu,vie,0.5846883487091898,syntax_knn
deu,tha,0.5661220593180516,syntax_knn
deu,ind,0.6469966392206303,syntax_knn
deu,fas,0.5670931884491137,syntax_knn
spa,ita,0.9630363567333499,syntax_knn
spa,nld,0.8048780487804879,syntax_knn
spa,por,0.9502970142326753,syntax_knn
spa,pol,0.8434347122457897,syntax_knn
spa,swe,0.8360460766979309,syntax_knn
spa,dan,0.7853766175041169,syntax_knn
spa,nor,0.8148769172359115,syntax_knn
spa,fin,0.7502344849205332,syntax_knn
spa,ell,0.9016696346674324,syntax_knn
spa,ron,0.902439024390244,syntax_knn
spa,mlt,0.8004987358916189,syntax_knn
spa,hun,0.7063224140220167,syntax_knn
spa,ces,0.7808688094430303,syntax_knn
spa,slk,0.853658536585366,syntax_knn
spa,bul,0.8889566369846307,syntax_knn
spa,hrv,0.8395701571521512,syntax_knn
spa,lit,0.7560975609756098,syntax_knn
spa,lav,0.765490437403432,syntax_knn
spa,est,0.810711347101024,syntax_knn
spa,isl,0.8002501172485686,syntax_knn
spa,zho,0.6251954041004444,syntax_knn
spa,ara,0.7509343773089567,syntax_knn
spa,tur,0.5826987807288609,syntax_knn
spa,hin,0.6829268292682928,syntax_knn
spa,ben,0.5542570966186617,syntax_knn
spa,jpn,0.4223709418787637,syntax_knn
spa,kor,0.5001563232803553,syntax_knn
spa,rus,0.8193365776101957,syntax_knn
spa,urd,0.7073170731707318,syntax_knn
spa,vie,0.5987792459378111,syntax_knn
spa,tha,0.607373393411656,syntax_knn
spa,ind,0.6625891564490792,syntax_knn
spa,fas,0.6599545966855684,syntax_knn
ita,nld,0.8395701571521512,syntax_knn
ita,por,0.9621023987294834,syntax_knn
ita,pol,0.8539125638299667,syntax_knn
ita,swe,0.8464321404702523,syntax_knn
ita,dan,0.7951332228659945,syntax_knn
ita,nor,0.8250000000000001,syntax_knn
ita,fin,0.7595545253127501,syntax_knn
ita,ell,0.8900491559458953,syntax_knn
ita,ron,0.9136498769008704,syntax_knn
ita,mlt,0.8342797655898934,syntax_knn
ita,hun,0.7150969419341944,syntax_knn
ita,ces,0.7905694150420948,syntax_knn
ita,slk,0.864263397068391,syntax_knn
ita,bul,0.9000000000000001,syntax_knn
ita,hrv,0.8500000000000001,syntax_knn
ita,lit,0.765490437403432,syntax_knn
ita,lav,0.7500000000000001,syntax_knn
ita,est,0.8207826816681233,syntax_knn
ita,isl,0.8101914936669334,syntax_knn
ita,zho,0.6329621044272917,syntax_knn
ita,ara,0.7602631123499285,syntax_knn
ita,tur,0.5642880936468349,syntax_knn
ita,hin,0.6420242378222333,syntax_knn
ita,ben,0.5367450401216933,syntax_knn
ita,jpn,0.42761798705987897,syntax_knn
ita,kor,0.5063696835418333,syntax_knn
ita,rus,0.8295150620062534,syntax_knn
ita,urd,0.666717477738473,syntax_knn
ita,vie,0.6350852961085881,syntax_knn
ita,tha,0.6428695435311896,syntax_knn
ita,ind,0.6987712429686844,syntax_knn
ita,fas,0.6414269805898185,syntax_knn
nld,por,0.8252579334125865,syntax_knn
nld,pol,0.7711403083390077,syntax_knn
nld,swe,0.9120502654886519,syntax_knn
nld,dan,0.886715535891745,syntax_knn
nld,nor,0.8889566369846308,syntax_knn
nld,fin,0.7002188525924977,syntax_knn
nld,ell,0.7664191894673176,syntax_knn
nld,ron,0.7804878048780488,syntax_knn
nld,mlt,0.682778333554616,syntax_knn
nld,hun,0.7063224140220167,syntax_knn
nld,ces,0.7548398491282625,syntax_knn
nld,slk,0.8048780487804879,syntax_knn
nld,bul,0.8395701571521513,syntax_knn
nld,hrv,0.8148769172359115,syntax_knn
nld,lit,0.7073170731707319,syntax_knn
nld,lav,0.765490437403432,syntax_knn
nld,est,0.76004188790721,syntax_knn
nld,isl,0.8502657495766043,syntax_knn
nld,zho,0.6502032202644621,syntax_knn
nld,ara,0.6184165460191409,syntax_knn
nld,tur,0.557364051131954,syntax_knn
nld,hin,0.6341463414634148,syntax_knn
nld,ben,0.6024533658898498,syntax_knn
nld,jpn,0.5543618612158774,syntax_knn
nld,kor,0.5751797717724088,syntax_knn
nld,rus,0.7952384429746018,syntax_knn
nld,urd,0.6341463414634148,syntax_knn
nld,vie,0.5987792459378111,syntax_knn
nld,tha,0.5797655118929443,syntax_knn
nld,ind,0.6625891564490792,syntax_knn
nld,fas,0.5807600450833001,syntax_knn
por,pol,0.8647908694379514,syntax_knn
por,swe,0.8572151502191162,syntax_knn
por,dan,0.8052627168725032,syntax_knn
por,nor,0.8355099778440251,syntax_knn
por,fin,0.7948717948717948,syntax_knn
por,ell,0.9013878188659975,syntax_knn
por,ron,0.9252891980686576,syntax_knn
por,mlt,0.8207677342949549,syntax_knn
por,hun,0.7483470518571648,syntax_knn
por,ces,0.8006407690254356,syntax_knn
por,slk,0.9002813819046398,syntax_knn
por,bul,0.9367839145523917,syntax_knn
por,hrv,0.8861469461982086,syntax_knn
por,lit,0.7752423010845509,syntax_knn
por,lav,0.7595545253127501,syntax_knn
por,est,0.8572151502191162,syntax_knn
por,isl,0.8205128205128206,syntax_knn
por,zho,0.6666666666666667,syntax_knn
por,ara,0.7473028425354332,syntax_knn
por,tur,0.5974529834860507,syntax_knn
por,hin,0.6752110364284798,syntax_knn
por,ben,0.5682911427735109,syntax_knn
por,jpn,0.46013216766665177,syntax_knn
por,kor,0.5128205128205128,syntax_knn
por,rus,0.8647908694379514,syntax_knn
por,urd,0.7002188525924976,syntax_knn
por,vie,0.6431758808251546,syntax_knn
por,tha,0.6510592946331427,syntax_knn
por,ind,0.7076731463403724,syntax_knn
por,fas,0.6766649524509584,syntax_knn
pol,swe,0.8260331876309023,syntax_knn
pol,dan,0.8260331876309023,syntax_knn
pol,nor,0.8539125638299667,syntax_knn
pol,fin,0.8153742483272113,syntax_knn
pol,ell,0.8908708063747479,syntax_knn
pol,ron,0.8675328468813838,syntax_knn
pol,mlt,0.7909115788387002,syntax_knn
pol,hun,0.7211252630588149,syntax_knn
pol,ces,0.8229511997978235,syntax_knn
pol,slk,0.9157291161525717,syntax_knn
pol,bul,0.8783100656536801,syntax_knn
pol,hrv,0.9271050693011067,syntax_knn
pol,lit,0.8675328468813838,syntax_knn
pol,lav,0.8051175601825401,syntax_knn
pol,est,0.8510644963469901,syntax_knn
pol,isl,0.8894991799933214,syntax_knn
pol,zho,0.667124384994991,syntax_knn
pol,ara,0.7419408268023739,syntax_knn
pol,tur,0.5757201004700228,syntax_knn
pol,hin,0.7229440390678198,syntax_knn
pol,ben,0.6190476190476191,syntax_knn
pol,jpn,0.49555850440943605,syntax_knn
pol,kor,0.5929994533288809,syntax_knn
pol,rus,0.9285714285714287,syntax_knn
pol,urd,0.6988459044322258,syntax_knn
pol,vie,0.5916079783099616,syntax_knn
pol,tha,0.600099198148979,syntax_knn
pol,ind,0.6819309069874763,syntax_knn
pol,fas,0.6259686371487614,syntax_knn
swe,dan,0.9473684210526315,syntax_knn
swe,nor,0.9746794344808966,syntax_knn
swe,fin,0.75331028352589,syntax_knn
swe,ell,0.7960979398444402,syntax_knn
swe,ron,0.8613808062948379,syntax_knn
swe,mlt,0.733673982066778,syntax_knn
swe,hun,0.6847623832623261,syntax_knn
swe,ces,0.7840702021320191,syntax_knn
swe,slk,0.8613808062948379,syntax_knn
swe,bul,0.872081599272381,syntax_knn
swe,hrv,0.872081599272381,syntax_knn
swe,lit,0.7347071583103029,syntax_knn
swe,lav,0.7694837640638656,syntax_knn
swe,est,0.8157894736842105,syntax_knn
swe,isl,0.9351438002390359,syntax_knn
swe,zho,0.701357850179277,syntax_knn
swe,ara,0.6653056282246291,syntax_knn
swe,tur,0.5263157894736843,syntax_knn
swe,hin,0.633368239922675,syntax_knn
swe,ben,0.5757201004700228,syntax_knn
swe,jpn,0.5209880722517276,syntax_knn
swe,kor,0.5714767668127442,syntax_knn
swe,rus,0.8510644963469901,syntax_knn
swe,urd,0.633368239922675,syntax_knn
swe,vie,0.5923488777590923,syntax_knn
swe,tha,0.6022163014102246,syntax_knn
swe,ind,0.6595702348778651,syntax_knn
swe,fas,0.5484084971070817,syntax_knn
dan,nor,0.9746794344808966,syntax_knn
dan,fin,0.7792865001991965,syntax_knn
dan,ell,0.7960979398444402,syntax_knn
dan,ron,0.8613808062948379,syntax_knn
dan,mlt,0.6847623832623262,syntax_knn
dan,hun,0.709218182664552,syntax_knn
dan,ces,0.8111071056538127,syntax_knn
dan,slk,0.8613808062948379,syntax_knn
dan,bul,0.8207826816681234,syntax_knn
dan,hrv,0.872081599272381,syntax_knn
dan,lit,0.76004188790721,syntax_knn
dan,lav,0.8207826816681234,syntax_knn
dan,est,0.8421052631578948,syntax_knn
dan,isl,0.9351438002390359,syntax_knn
dan,zho,0.6753816335059704,syntax_knn
dan,ara,0.6423640548375729,syntax_knn
dan,tur,0.5789473684210525,syntax_knn
dan,hin,0.658702969519582,syntax_knn
dan,ben,0.6257827179021986,syntax_knn
dan,jpn,0.5484084971070817,syntax_knn
dan,kor,0.5974529834860507,syntax_knn
dan,rus,0.8510644963469901,syntax_knn
dan,urd,0.6080335103257679,syntax_knn
dan,vie,0.533113989983183,syntax_knn
dan,tha,0.5448623679425841,syntax_knn
dan,ind,0.6022163014102246,syntax_knn
dan,fas,0.5209880722517276,syntax_knn
nor,fin,0.7848730094898417,syntax_knn
nor,ell,0.8215838362577494,syntax_knn
nor,ron,0.8889566369846308,syntax_knn
nor,mlt,0.7150969419341944,syntax_knn
nor,hun,0.7150969419341944,syntax_knn
nor,ces,0.8169217288768312,syntax_knn
nor,slk,0.8889566369846308,syntax_knn
nor,bul,0.8500000000000001,syntax_knn
nor,hrv,0.9000000000000001,syntax_knn
nor,lit,0.765490437403432,syntax_knn
nor,lav,0.8000000000000002,syntax_knn
nor,est,0.8464321404702522,syntax_knn
nor,isl,0.9621023987294834,syntax_knn
nor,zho,0.6835990727814751,syntax_knn
nor,ara,0.6708203932499369,syntax_knn
nor,tur,0.5642880936468349,syntax_knn
nor,hin,0.666717477738473,syntax_knn
nor,ben,0.6099375455928333,syntax_knn
nor,jpn,0.5345224838248488,syntax_knn
nor,kor,0.6076436202502,syntax_knn
nor,rus,0.8783100656536801,syntax_knn
nor,urd,0.6173309979059936,syntax_knn
nor,vie,0.5773502691896256,syntax_knn
nor,tha,0.5869678440936948,syntax_knn
nor,ind,0.6428695435311896,syntax_knn
nor,fas,0.5345224838248488,syntax_knn
fin,ell,0.7858252779857414,syntax_knn
fin,ron,0.8002501172485686,syntax_knn
fin,mlt,0.7000665968986379,syntax_knn
fin,hun,0.8690481892534816,syntax_knn
fin,ces,0.7472647177570731,syntax_knn
fin,slk,0.8502657495766043,syntax_knn
fin,bul,0.8355099778440251,syntax_knn
fin,hrv,0.835509977844025,syntax_knn
fin,lit,0.7752423010845509,syntax_knn
fin,lav,0.7089175569585668,syntax_knn
fin,est,0.9351438002390359,syntax_knn
fin,isl,0.7948717948717949,syntax_knn
fin,zho,0.6666666666666666,syntax_knn
fin,ara,0.6567206798038656,syntax_knn
fin,tur,0.7013578501792769,syntax_knn
fin,hin,0.7252266687565153,syntax_knn
fin,ben,0.642416074439621,syntax_knn
fin,jpn,0.5413319619607667,syntax_knn
fin,kor,0.6153846153846154,syntax_knn
fin,rus,0.8400825588825813,syntax_knn
fin,urd,0.7002188525924976,syntax_knn
fin,vie,0.5554700788944518,syntax_knn
fin,tha,0.566138517072298,syntax_knn
fin,ind,0.6227523687795277,syntax_knn
fin,fas,0.5954651581568433,syntax_knn
ell,ron,0.8791278938007466,syntax_knn
ell,mlt,0.8051091587951028,syntax_knn
ell,hun,0.7398300378117161,syntax_knn
ell,ces,0.7938566201357354,syntax_knn
ell,slk,0.8791278938007466,syntax_knn
ell,bul,0.8672273827165132,syntax_knn
ell,hrv,0.8900491559458953,syntax_knn
ell,lit,0.8115026712006892,syntax_knn
ell,lav,0.7987620630283675,syntax_knn
ell,est,0.8195125851339825,syntax_knn
ell,isl,0.8089377861617927,syntax_knn
ell,zho,0.6240377207533829,syntax_knn
ell,ara,0.7552593373581468,syntax_knn
ell,tur,0.6087807775281013,syntax_knn
ell,hin,0.6987939668672601,syntax_knn
ell,ben,0.5790660241435861,syntax_knn
ell,jpn,0.46355253465055324,syntax_knn
ell,kor,0.531587688049178,syntax_knn
ell,rus,0.8463272660560106,syntax_knn
ell,urd,0.6762522260005743,syntax_knn
ell,vie,0.5797509043642028,syntax_knn
ell,tha,0.586856917541803,syntax_knn
ell,ind,0.6634034720037774,syntax_knn
ell,fas,0.6831300510639733,syntax_knn
ron,mlt,0.8240428163590194,syntax_knn
ron,hun,0.7298664944894172,syntax_knn
ron,ces,0.8329267300725656,syntax_knn
ron,slk,0.902439024390244,syntax_knn
ron,bul,0.864263397068391,syntax_knn
ron,hrv,0.8889566369846307,syntax_knn
ron,lit,0.7804878048780488,syntax_knn
ron,lav,0.7407971974871922,syntax_knn
ron,est,0.8613808062948379,syntax_knn
ron,isl,0.875273565740622,syntax_knn
ron,zho,0.6251954041004444,syntax_knn
ron,ara,0.773020682523926,syntax_knn
ron,tur,0.6080335103257679,syntax_knn
ron,hin,0.6829268292682928,syntax_knn
ron,ben,0.5783552312542558,syntax_knn
ron,jpn,0.44876912574618644,syntax_knn
ron,kor,0.550171955608391,syntax_knn
ron,rus,0.8675328468813838,syntax_knn
ron,urd,0.6585365853658538,syntax_knn
ron,vie,0.5987792459378111,syntax_knn
ron,tha,0.6349812749303676,syntax_knn
ron,ind,0.6625891564490792,syntax_knn
ron,fas,0.6335564128181457,syntax_knn
mlt,hun,0.659090909090909,syntax_knn
mlt,ces,0.7035264706814484,syntax_knn
mlt,slk,0.7534105749568178,syntax_knn
mlt,bul,0.762770071396474,syntax_knn
mlt,hrv,0.762770071396474,syntax_knn
mlt,lit,0.7534105749568177,syntax_knn
mlt,lav,0.6912603772030546,syntax_knn
mlt,est,0.733673982066778,syntax_knn
mlt,isl,0.7242068243779013,syntax_knn
mlt,zho,0.579365459502321,syntax_knn
mlt,ara,0.8741229370580028,syntax_knn
mlt,tur,0.5624833862511964,syntax_knn
mlt,hin,0.635690172619815,syntax_knn
mlt,ben,0.5350284209791207,syntax_knn
mlt,jpn,0.43320011272198167,syntax_knn
mlt,kor,0.45866432210600416,syntax_knn
mlt,rus,0.7443873683187766,syntax_knn
mlt,urd,0.6592342530872155,syntax_knn
mlt,vie,0.6330541649476574,syntax_knn
mlt,tha,0.6929023281557336,syntax_knn
mlt,ind,0.719552417700185,syntax_knn
mlt,fas,0.6625413488689131,syntax_knn
hun,ces,0.6532745799184878,syntax_knn
hun,slk,0.7534105749568178,syntax_knn
hun,bul,0.7389335066653342,syntax_knn
hun,hrv,0.7389335066653342,syntax_knn
hun,lit,0.682778333554616,syntax_knn
hun,lav,0.6674238124719147,syntax_knn
hun,est,0.8314971796756817,syntax_knn
hun,isl,0.7000665968986379,syntax_knn
hun,zho,0.7000665968986379,syntax_knn
hun,ara,0.6396021490668313,syntax_knn
hun,tur,0.7825855808712298,syntax_knn
hun,hin,0.7063224140220167,syntax_knn
hun,ben,0.6978631577988531,syntax_knn
hun,jpn,0.6625413488689131,syntax_knn
hun,kor,0.7000665968986379,syntax_knn
hun,rus,0.7211252630588149,syntax_knn
hun,urd,0.6827783335546161,syntax_knn
hun,vie,0.6055300708194985,syntax_knn
hun,tha,0.5863019699779285,syntax_knn
hun,ind,0.6662522386112824,syntax_knn
hun,fas,0.6370589892970319,syntax_knn
ces,slk,0.9110136110168686,syntax_knn
ces,bul,0.8432740427115677,syntax_knn
ces,hrv,0.8696263565463043,syntax_knn
ces,lit,0.9370425713316364,syntax_knn
ces,lav,0.8696263565463042,syntax_knn
ces,est,0.8111071056538127,syntax_knn
ces,isl,0.8006407690254355,syntax_knn
ces,zho,0.5604485383178048,syntax_knn
ces,ara,0.6363961030678928,syntax_knn
ces,tur,0.675922588044844,syntax_knn
ces,hin,0.6507240078691919,syntax_knn
ces,ben,0.6172133998483678,syntax_knn
ces,jpn,0.5352643613280605,syntax_knn
ces,kor,0.5337605126836238,syntax_knn
ces,rus,0.8229511997978235,syntax_knn
ces,urd,0.6246950475544242,syntax_knn
ces,vie,0.4260064336151291,syntax_knn
ces,tha,0.4419417382415921,syntax_knn
ces,ind,0.500867303340471,syntax_knn
ces,fas,0.7042952122737638,syntax_knn
slk,bul,0.9383431168171102,syntax_knn
slk,hrv,0.9630363567333499,syntax_knn
slk,lit,0.878048780487805,syntax_knn
slk,lav,0.8148769172359115,syntax_knn
slk,est,0.9120502654886519,syntax_knn
slk,isl,0.875273565740622,syntax_knn
slk,zho,0.6752110364284798,syntax_knn
slk,ara,0.706761766879018,syntax_knn
slk,tur,0.6333682399226749,syntax_knn
slk,hin,0.7317073170731708,syntax_knn
slk,ben,0.6506496351610378,syntax_knn
slk,jpn,0.5015654934810319,syntax_knn
slk,kor,0.6001875879364265,syntax_knn
slk,rus,0.9157291161525717,syntax_knn
slk,urd,0.7073170731707318,syntax_knn
slk,vie,0.570265948512201,syntax_knn
slk,tha,0.5797655118929443,syntax_knn
slk,ind,0.6349812749303676,syntax_knn
slk,fas,0.6599545966855684,syntax_knn
bul,hrv,0.9250000000000002,syntax_knn
bul,lit,0.8148769172359115,syntax_knn
bul,lav,0.775,syntax_knn
bul,est,0.872081599272381,syntax_knn
bul,isl,0.8355099778440251,syntax_knn
bul,zho,0.683599072781475,syntax_knn
bul,ara,0.6931810730249349,syntax_knn
bul,tur,0.5899375524489637,syntax_knn
bul,hin,0.6914107176547128,syntax_knn
bul,ben,0.6099375455928333,syntax_knn
bul,jpn,0.4810702354423638,syntax_knn
bul,kor,0.5570066518960167,syntax_knn
bul,rus,0.9027075674773933,syntax_knn
bul,urd,0.7161039575709525,syntax_knn
bul,vie,0.6062177826491069,syntax_knn
bul,tha,0.5869678440936948,syntax_knn
bul,ind,0.670820393249937,syntax_knn
bul,fas,0.6414269805898185,syntax_knn
hrv,lit,0.864263397068391,syntax_knn
hrv,lav,0.8000000000000002,syntax_knn
hrv,est,0.8977310580745099,syntax_knn
hrv,isl,0.8861469461982084,syntax_knn
hrv,zho,0.683599072781475,syntax_knn
hrv,ara,0.7155417527999327,syntax_knn
hrv,tur,0.6155870112510925,syntax_knn
hrv,hin,0.7654904374034319,syntax_knn
hrv,ben,0.6343350474165467,syntax_knn
hrv,jpn,0.5077963596336064,syntax_knn
hrv,kor,0.6076436202502,syntax_knn
hrv,rus,0.9027075674773933,syntax_knn
hrv,urd,0.7161039575709525,syntax_knn
hrv,vie,0.5773502691896256,syntax_knn
hrv,tha,0.5590169943749475,syntax_knn
hrv,ind,0.6708203932499369,syntax_knn
hrv,fas,0.6414269805898185,syntax_knn
lit,lav,0.8889566369846308,syntax_knn
lit,est,0.810711347101024,syntax_knn
lit,isl,0.7752423010845509,syntax_knn
lit,zho,0.6001875879364266,syntax_knn
lit,ara,0.6846754616640487,syntax_knn
lit,tur,0.6840376991164889,syntax_knn
lit,hin,0.7073170731707319,syntax_knn
lit,ben,0.6506496351610378,syntax_knn
lit,jpn,0.5807600450833001,syntax_knn
lit,kor,0.550171955608391,syntax_knn
lit,rus,0.8193365776101957,syntax_knn
lit,urd,0.6829268292682928,syntax_knn
lit,vie,0.4562127588097608,syntax_knn
lit,tha,0.4693339858180978,syntax_knn
lit,ind,0.5521576303742327,syntax_knn
lit,fas,0.7127509644204139,syntax_knn
lav,est,0.7694837640638658,syntax_knn
lav,isl,0.75955452531275,syntax_knn
lav,zho,0.5823251360731084,syntax_knn
lav,ara,0.648459713474939,syntax_knn
lav,tur,0.6668859288553503,syntax_knn
lav,hin,0.6420242378222333,syntax_knn
lav,ben,0.6099375455928333,syntax_knn
lav,jpn,0.5879747322073337,syntax_knn
lav,kor,0.5063696835418333,syntax_knn
lav,rus,0.7807200583588266,syntax_knn
lav,urd,0.6173309979059936,syntax_knn
lav,vie,0.4618802153517006,syntax_knn
lav,tha,0.4751644452187054,syntax_knn
lav,ind,0.5590169943749476,syntax_knn
lav,fas,0.6414269805898185,syntax_knn
est,isl,0.8312389335458097,syntax_knn
est,zho,0.6494054168326638,syntax_knn
est,ara,0.6882472016116853,syntax_knn
est,tur,0.6842105263157895,syntax_knn
est,hin,0.76004188790721,syntax_knn
est,ben,0.6758453353343745,syntax_knn
est,jpn,0.5209880722517276,syntax_knn
est,kor,0.5974529834860507,syntax_knn
est,rus,0.8510644963469901,syntax_knn
est,urd,0.7347071583103029,syntax_knn
est,vie,0.533113989983183,syntax_knn
est,tha,0.5448623679425841,syntax_knn
est,ind,0.6022163014102246,syntax_knn
est,fas,0.575828921962436,syntax_knn
isl,zho,0.6666666666666666,syntax_knn
isl,ara,0.6793662204867575,syntax_knn
isl,tur,0.5195243334661311,syntax_knn
isl,hin,0.6752110364284798,syntax_knn
isl,ben,0.617707763884251,syntax_knn
isl,jpn,0.5142653638627284,syntax_knn
isl,kor,0.6153846153846154,syntax_knn
isl,rus,0.9142074905486914,syntax_knn
isl,urd,0.6251954041004444,syntax_knn
isl,vie,0.6139406135149204,syntax_knn
isl,tha,0.5944454429259128,syntax_knn
isl,ind,0.6793662204867575,syntax_knn
isl,fas,0.5413319619607667,syntax_knn
zho,ara,0.543492976389406,syntax_knn
zho,tur,0.5714767668127442,syntax_knn
zho,hin,0.6752110364284799,syntax_knn
zho,ben,0.667124384994991,syntax_knn
zho,jpn,0.7037315505489967,syntax_knn
zho,kor,0.7435897435897436,syntax_knn
zho,rus,0.6918326955503611,syntax_knn
zho,urd,0.6752110364284799,syntax_knn
zho,vie,0.6139406135149204,syntax_knn
zho,tha,0.6227523687795277,syntax_knn
zho,ind,0.6510592946331426,syntax_knn
zho,fas,0.46013216766665177,syntax_knn
ara,tur,0.5276561879022921,syntax_knn
ara,hin,0.6184165460191409,syntax_knn
ara,ben,0.5237229365663817,syntax_knn
ara,jpn,0.358568582800318,syntax_knn
ara,kor,0.40761973229205445,syntax_knn
ara,rus,0.6982972487551755,syntax_knn
ara,urd,0.6184165460191409,syntax_knn
ara,vie,0.6454972243679027,syntax_knn
ara,tha,0.675,syntax_knn
ara,ind,0.7000000000000001,syntax_knn
ara,fas,0.5976143046671967,syntax_knn
tur,hin,0.658702969519582,syntax_knn
tur,ben,0.7008766440504625,syntax_knn
tur,jpn,0.7403514710945605,syntax_knn
tur,kor,0.6753816335059704,syntax_knn
tur,rus,0.5757201004700228,syntax_knn
tur,urd,0.633368239922675,syntax_knn
tur,vie,0.32579188276750076,syntax_knn
tur,tha,0.3728005675396628,syntax_knn
tur,ind,0.40147753427348304,syntax_knn
tur,fas,0.6855106213838522,syntax_knn
hin,ben,0.8193365776101957,syntax_knn
hin,jpn,0.6335564128181457,syntax_knn
hin,kor,0.7502344849205331,syntax_knn
hin,rus,0.6988459044322257,syntax_knn
hin,urd,0.9512195121951221,syntax_knn
hin,vie,0.4276994613841507,syntax_knn
hin,tha,0.4141182227806745,syntax_knn
hin,ind,0.5245497488555211,syntax_knn
hin,fas,0.6071582289507228,syntax_knn
ben,jpn,0.7042147167923565,syntax_knn
ben,kor,0.7412493166611012,syntax_knn
ben,rus,0.6190476190476191,syntax_knn
ben,urd,0.8193365776101957,syntax_knn
ben,vie,0.3662335103823572,syntax_knn
ben,tha,0.40915854419248576,syntax_knn
ben,ind,0.4364357804719848,syntax_knn
